;funny;posted;item_id;recommend;user_id;sentiment_analysis
16351;;20/01/2014;55230;True;fruity_ninja;2
16365;1 person found this review funny;07/11/2014;730;True;twan-newn;1
16392;;17/08/2011;107100;True;omegavondoom;1
16398;;;291550;True;76561198069070596;2
16404;;14/08/2015;570;True;76561198098284386;2
16408;1 person found this review funny;;358130;True;76561198054796819;1
16415;;11/01/2015;219150;True;ParalysedChook;0
16427;;;242860;True;76561198081848869;1
16429;;08/08/2014;263400;True;76561198081848869;1
16431;;13/11/2015;416130;True;76561198081848869;2
16433;;02/11/2013;250320;True;OnyxHavok;2
16439;;;289130;True;76561198054613028;1
16444;3 people found this review funny;;394380;False;76561198208354743;1
16466;1 person found this review funny;23/12/2013;4000;True;76561198081120147;2
16470;;07/12/2014;294160;True;isoduo;1
16486;;12/10/2014;304930;True;ComputerTheGamer;2
16496;;28/03/2014;8870;True;frozout;1
16512;;03/12/2014;204360;True;76561198102485241;1
16516;;04/08/2014;8850;False;cbxkapil;2
16524;;11/10/2014;45760;True;creative_url;2
16526;;;378648;True;76561198045467294;2
16529;;26/02/2014;55230;True;Fox_Hanyou_Mikoto;0
16534;;26/11/2015;264610;True;76561198082177323;2
16538;;06/03/2015;49520;True;76561198082177323;1
16543;7 people found this review funny;06/07/2015;332310;True;76561198134824579;1
16560;;10/12/2013;570;True;samsul;2
16573;;23/11/2015;417860;True;76561198042193560;2
16576;;11/04/2014;211820;True;76561198042193560;2
16579;;27/10/2014;242860;True;pandaaus;2
16585;;;238320;True;76561198084750842;0
16587;;03/12/2013;72850;True;76561198046075289;2
16597;;14/01/2014;214560;True;Lintai;2
16604;1 person found this review funny;;274190;True;76561198029634836;1
16613;;15/09/2014;72850;True;76561198077512503;1
16622;3 people found this review funny;04/05/2015;304930;True;Capscain;0
16625;;06/07/2015;243870;False;Capscain;1
16630;;09/08/2015;333930;False;Capscain;0
16635;;18/12/2015;291550;False;76561198056981204;2
16636;;;239350;True;76561198056981204;2
16656;;07/11/2015;261640;True;parkachu;2
16657;;07/11/2015;232090;True;parkachu;2
16670;;;72850;True;Alirayzack;1
16677;;;239820;True;pc1000;2
16679;;17/07/2015;304930;True;pc1000;2
16681;;30/05/2014;243470;False;popojoe;0
16699;;15/10/2014;221260;True;76561198079023082;2
16703;;03/10/2014;11230;True;Howaboutsomegoodoldsuicide;0
16704;;;209060;True;Howaboutsomegoodoldsuicide;2
16707;;18/12/2015;570;True;76561198080272652;1
16727;1 person found this review funny;07/02/2014;221100;True;deathtotraitors777;0
16730;;08/10/2015;242860;True;deathtotraitors777;2
16745;;03/07/2015;221100;False;76561198046740784;0
16776;;02/01/2014;49520;True;76561198065554374;2
16777;;26/01/2014;252490;True;piedude;2
16784;;;270880;True;piedude;2
16791;;;248570;True;PiePoon;2
16803;;18/03/2013;440;True;76561198014552338;1
16812;;18/12/2015;342200;True;kingpineapyula;1
16813;;12/02/2014;271290;True;kingpineapyula;2
16814;;10/04/2015;244850;True;kingpineapyula;2
16826;;28/12/2014;227310;False;PinkamenaDianePyro;2
16833;;21/06/2015;105600;True;76561198123617303;2
16840;;12/09/2014;230410;True;Red_M;2
16847;6 people found this review funny;;368500;False;honkychonky;1
16851;;23/06/2014;17470;True;76561198044621638;1
16857;;01/07/2014;238460;True;76561198042021806;2
16860;;;330830;True;76561198107093846;2
16866;;12/10/2014;72850;True;76561198067799997;2
16875;;18/04/2015;214420;False;pizzadude04;2
16876;;16/09/2014;105600;True;pizzadude04;0
16883;;30/05/2013;209080;True;76561198042243844;1
16894;;;10500;True;stopstealingmyurlnames;2
16896;1 person found this review funny;;225540;True;playerqwerty;1
16905;;06/12/2014;209730;False;Playerupjack;2
16909;;20/11/2013;72850;True;plowzy_;2
16918;;13/07/2014;4920;True;PlushTurtle;0
16930;;12/05/2014;219740;True;plutopass;2
16931;1 person found this review funny;;364420;False;plutopass;0
16937;2 people found this review funny;12/06/2015;730;True;valeiskill;0
16938;;;437220;True;valeiskill;2
16941;;10/01/2014;236390;True;valeiskill;2
16942;;04/10/2015;570;True;valeiskill;1
16944;;12/12/2014;440;True;76561198077251565;2
16946;;;232090;False;DeadNiggaStorage;0
16962;;15/06/2014;200210;True;skyfii;0
16967;;;211820;True;76561198095920137;2
16975;;26/03/2014;236390;True;76561198030578877;1
16983;;;730;True;76561198066291680;1
16984;;29/11/2014;205100;True;76561198093078781;2
17006;;30/07/2015;105450;True;zentec888;2
17010;;;70000;False;Victorypower;2
17017;;17/12/2013;239030;True;phd_greg;1
17026;1 person found this review funny;04/10/2015;730;True;miscgaming;0
17030;;21/04/2014;98200;True;76561198055511400;2
17040;;;221100;True;76561198068408128;1
17042;;20/12/2015;222880;True;76561198068408128;2
17044;;16/12/2015;252950;True;76561198068408128;2
17047;;26/12/2014;220;True;76561197981959164;2
17055;;23/09/2011;400;True;procrastin8or;2
17060;1 person found this review funny;18/10/2015;105600;True;ProfCuddles;2
17061;;06/12/2014;204360;True;JohnMotherfuckingWick;2
17069;;24/12/2015;377160;True;76561198057210491;1
17083;;15/01/2014;236390;True;stupidpieceofcode;2
17087;;;428950;True;76561198127901075;0
17090;;21/09/2015;4000;True;76561198127901075;2
17095;;27/04/2014;236390;True;76561198061893332;0
17101;;11/07/2015;304050;True;76561198060201321;2
17103;;24/11/2013;207140;True;76561198060201321;2
17118;1 person found this review funny;20/06/2015;204300;True;76561198064484479;1
17129;;;34330;True;76561197998557042;2
17130;;19/03/2013;55150;True;scottbrady;2
17134;;02/09/2014;33230;True;aldwinsanity;2
17135;;;276810;True;76561198055825196;2
17144;;;230410;True;76561198067136187;1
17147;1 person found this review funny;;347160;True;76561198072957978;2
17150;;21/09/2015;242680;True;76561198072957978;2
17183;;02/05/2015;299360;True;quichie;2
17200;;24/08/2014;50300;True;johnnysydney;2
17201;;17/05/2014;265930;True;johnnysydney;0
17203;;02/08/2015;245470;False;76561198074392626;2
17217;;24/01/2014;218230;True;psyfoe;1
17223;;04/01/2014;252490;True;R4ND3M;2
17224;;19/10/2013;200260;True;R4ND3M;1
17226;;07/10/2013;218620;True;R4ND3M;2
17227;;;440;True;8449;1
17242;;23/04/2014;24200;True;76561198015179413;2
17245;;05/03/2013;550;True;76561198062331003;1
17271;;28/02/2014;440;True;yoford;2
17273;12 people found this review funny;;207610;True;buddybuddy1red;1
17274;;;208650;True;buddybuddy1red;0
17279;1 person found this review funny;18/05/2015;315600;True;freshafcakes;2
17280;;02/12/2015;105450;True;freshafcakes;2
17282;;03/03/2014;218230;True;flippy12343;1
17288;;19/08/2014;239820;True;Ranev;2
17305;;20/06/2014;4000;True;rangazprid3;2
17313;;11/10/2014;252490;False;76561198061857771;0
17320;;26/08/2014;252490;True;Rare_Kiwi;2
17322;2 people found this review funny;29/06/2015;354850;False;LordRascus;0
17323;;06/01/2015;440;True;LordRascus;2
17324;6 people found this review funny;14/04/2015;233720;True;LordRascus;1
17328;4 people found this review funny;28/09/2015;393970;True;LordRascus;1
17332;607 people found this review funny;17/05/2015;255710;True;76561198028390064;0
17352;;03/11/2014;253710;False;fashathefish;0
17353;;18/12/2015;730;True;korax777;2
17368;;16/12/2013;214950;True;RebellionRob;2
17369;;25/12/2014;235460;False;RebellionRob;2
17370;;25/02/2014;209060;True;RebellionRob;2
17371;;16/11/2014;220240;False;mazthorn;2
17373;;;394690;True;76561198063648921;2
17377;;;265550;False;76561198063648921;0
17380;;06/09/2015;287700;True;Tacos4Lyfe;1
17384;;05/08/2015;730;True;Tacos4Lyfe;2
17387;;;383870;True;RED_STAR;2
17394;;21/08/2015;367710;False;reddayesocks;2
17398;;;32370;True;reddayesocks;1
17406;;05/09/2015;333930;True;76561198018919551;0
17410;;01/12/2013;219150;True;redlei;2
17412;;29/03/2013;240;True;redlei;2
17432;;;236390;False;registeredso;2
17435;;;252490;False;registeredso;1
17442;;;201810;False;Killyis;0
17443;;;261180;True;Killyis;1
17447;;;363970;False;Killyis;1
17454;;12/02/2014;570;True;76561198053799839;0
17471;;03/12/2013;235800;True;blaKcat;1
17474;;24/10/2015;219640;False;raccoonsunite;0
17478;1 person found this review funny;15/01/2014;99900;True;raccoonsunite;2
17482;;31/12/2013;218620;True;raccoonsunite;2
17483;1 person found this review funny;;386360;True;Izanagi_No_Okami_Nyan;0
17489;;30/12/2014;1840;True;76561198066693819;0
17491;;26/12/2014;218060;True;Kingretroofswagland;2
17515;;07/06/2014;440;True;ThePhantomoftheDamned;1
17527;;;269210;False;76561198030536259;1
17533;;28/11/2014;241930;True;Rhysy2706;1
17549;;21/12/2013;41700;True;BlackReaperHei;2
17557;;01/08/2014;238090;True;76561197966970006;2
17559;;09/05/2015;301520;False;BruceLamb;0
17561;1 person found this review funny;27/04/2014;243870;True;RikardCS;2
17570;;28/10/2014;227940;True;RickHasThreeDicks;0
17575;;12/04/2014;43110;True;76561198064675833;2
17577;;29/12/2013;221100;True;76561198064675833;0
17582;;27/01/2014;225080;True;76561198085227281;0
17585;;;286690;True;riletyface;2
17602;;;730;False;adamsucksdick;1
17607;;10/07/2015;4000;True;76561198071183031;2
17611;;;252490;True;costa223;2
17613;;19/09/2015;386360;True;robenspannari;2
17627;;27/02/2015;4000;True;76561198045431856;2
17628;;03/01/2015;222880;True;76561198045431856;2
17633;;10/11/2014;252490;True;76561198045431856;1
17635;;27/02/2014;104900;True;76561198045431856;2
17638;;29/08/2015;212680;True;76561198087589643;2
17641;;20/06/2015;219640;True;76561198087589643;2
17644;;25/07/2014;440;True;76561198046538902;1
17646;;04/07/2014;269390;False;snakeapple;0
17654;;19/01/2015;294160;True;TheFatScout;2
17659;;17/11/2015;335240;True;rokudoan;2
17672;;16/08/2014;17080;True;Nadarrus;2
17681;;15/02/2014;208090;True;Roseonfire;1
17682;;06/12/2013;211820;True;76561198049955631;2
17697;2 people found this review funny;;391540;True;Rubbercube;1
17698;;06/06/2015;440;True;Rubbercube;1
17718;;17/01/2015;231430;True;76561198080457018;2
17719;;14/02/2014;252490;True;76561198080457018;2
17726;;22/11/2015;417860;True;ak_opt1;1
17729;;06/12/2013;380;True;76561198002170343;1
17744;;;225840;True;76561198039832932;2
17751;;09/07/2015;4000;True;76561198039832932;2
17754;;29/11/2015;246090;True;ruxton;2
17765;1 person found this review funny;09/01/2015;270550;True;76561198087556976;2
17780;;24/12/2013;8930;True;rryder;2
17783;13 people found this review funny;28/06/2015;218620;True;OneEyedWolf;1
17790;;26/11/2013;207230;False;OneEyedWolf;2
17815;;29/10/2015;6900;False;76561198108415635;1
17816;;;284770;False;76561198108415635;1
17829;;27/09/2014;268750;True;Saephin;2
17837;1 person found this review funny;;360870;True;xdangerouscereallyx;2
17843;;;417860;False;BokuNoSekai;2
17848;;15/08/2014;239030;True;BokuNoSekai;2
17850;;23/07/2014;4000;True;BokuNoSekai;0
17851;;02/10/2014;323500;True;76561198085660316;2
17853;;29/12/2014;35450;True;76561198085660316;2
17866;;;480630;True;76561198062110429;2
17870;;;440;True;76561198093164941;2
17874;;15/04/2014;238320;True;SambaWarKiddo;2
17875;;31/05/2014;6550;True;SambaWarKiddo;0
17882;;;304050;False;Sick_Sim;1
17883;;31/05/2015;236390;True;Sick_Sim;2
17884;1 person found this review funny;31/05/2015;271590;True;Sick_Sim;2
17906;;16/05/2015;321060;True;gjgfuj;2
17911;;;413150;True;76561198042253256;2
17913;;28/11/2014;249630;True;76561198042253256;2
17915;1 person found this review funny;19/12/2014;204360;True;TheSanicTheHedgehog;2
17917;;;363970;True;76561198298830010;2
17924;;12/08/2015;49520;True;Mr_samurai_man;1
17927;;26/08/2012;440;True;76561198059987084;2
17941;;;475230;True;battlefrog;1
17962;;22/12/2015;8870;True;p893629682;2
17963;;30/04/2015;230410;True;p893629682;2
17987;;26/03/2014;7670;True;76561198034223204;2
17996;;02/12/2013;4000;True;saviscool;2
17999;;30/12/2014;241260;True;regester;2
18006;;07/12/2013;8600;True;sonyghazi;2
18007;;11/07/2015;730;True;sonyghazi;1
18037;2 people found this review funny;07/03/2015;730;True;ScorchingShadow;2
18044;;07/02/2015;550;True;DoctorZues;2
18055;;10/07/2015;200710;True;worldtradecentre;2
18063;;09/09/2015;4000;True;sealyx;0
18064;;09/09/2015;440;True;sealyx;1
18069;2 people found this review funny;06/12/2014;730;True;seblyftw;2
18075;;08/05/2015;227940;True;76561198174303610;0
18080;;;391540;True;davo27;2
18093;;11/11/2015;113400;True;76561198052805342;2
18116;;13/09/2014;313740;False;lavitz_reinhart;1
18121;;18/08/2014;312990;True;486259317;2
18122;;13/02/2014;4000;True;486259317;1
18129;9 people found this review funny;;262060;True;sergioxks1;0
18131;;;730;True;aeon5ind;2
18133;;;322500;False;76561198104448535;0
18140;;19/08/2014;313340;True;76561198034392042;2
18161;;27/12/2015;72850;True;Sgt_Ciege;1
18165;;05/06/2011;620;True;76561198019644374;2
18167;3 people found this review funny;13/01/2015;321300;True;1stpionpaul;2
18179;;25/12/2014;244630;False;seveneightnine;1
18184;;24/12/2014;4920;True;seveneightnine;2
18220;7 people found this review funny;13/07/2015;339800;True;Shanks-From-The-Anime-Group;2
18229;;13/07/2014;250600;True;76561198049796309;1
18241;;06/12/2015;4000;True;76561198202443306;0
18245;;09/01/2014;235460;True;76561198007309128;2
18246;;22/11/2014;202970;False;76561198007309128;0
18252;;13/03/2015;730;True;76561198068777697;1
18254;;;231430;True;76561198085080390;1
18265;;03/02/2014;730;True;76561198025979243;2
18273;;24/11/2015;223470;True;76561198004011791;2
18282;;12/11/2015;730;True;76561198073796378;1
18284;;29/12/2015;72850;True;76561198044666616;1
18286;;01/12/2014;233250;True;76561198081436358;1
18291;1 person found this review funny;21/04/2014;8930;True;76561198060481049;2
18293;;26/11/2013;8930;True;76561198044375508;1
18315;;04/12/2013;48700;True;impurepaladin;2
18316;;24/03/2013;219340;True;impurepaladin;2
18324;;27/05/2015;329490;True;Siilan;1
18347;;29/11/2013;113200;True;whisperrrrrrr;2
18351;;26/11/2013;218620;True;whisperrrrrrr;2
18369;;;319630;True;76561198017754022;2
18373;;12/07/2014;304930;True;survivormaster;0
18376;;11/03/2014;440;True;look_at_the_damn_profile;2
18378;;21/02/2013;207250;True;look_at_the_damn_profile;0
18380;;29/04/2015;105600;True;76561198058539753;1
18381;5 people found this review funny;;410590;False;76561198058539753;0
18383;;23/03/2014;220050;False;the_meat_shield;0
18387;;20/09/2015;34870;True;the_meat_shield;2
18392;;22/12/2012;2450;True;sirmalcolm;2
18400;;23/09/2014;282440;True;ybot27;2
18403;;14/04/2014;218620;True;76561198035605178;0
18406;;08/09/2014;227300;True;sirzabblepants;2
18413;;02/11/2015;242920;True;76561198013149300;1
18421;;26/11/2015;4000;True;elishabridge3;1
18435;;31/10/2015;385770;True;76561197992681922;2
18447;1 person found this review funny;;220200;True;SirThomas99;1
18461;;30/12/2015;40800;False;76561198132717938;1
18474;;17/02/2014;4000;True;76561198071907118;1
18483;1 person found this review funny;17/10/2015;250900;True;6738497298564377854673421;2
18485;;16/04/2014;4000;True;laygittlefiggernaggot;2
18487;;28/11/2014;332800;True;Pinki3;0
18491;;28/10/2015;730;True;Skippy333;1
18496;;09/12/2014;57300;True;SkittleRage;1
18497;;09/12/2014;108710;True;SkittleRage;2
18498;;17/08/2014;57900;True;SkittleRage;2
18500;1 person found this review funny;13/06/2014;244850;True;326759263846544;2
18502;;01/04/2014;211820;True;SKOOOTA;2
18508;;28/12/2013;221380;True;BenjaminoLordo;1
18514;;27/12/2013;8870;True;Sotrung;1
18521;;05/05/2015;206190;True;skyheat;2
18523;;;105600;True;76561198011068007;2
18525;;23/12/2015;329950;True;SLAIAX_SLYAXE;2
18537;;15/11/2014;261640;True;76561198058919153;2
18545;;10/06/2014;242760;True;SomeGuyThatPlaysGames;2
18549;;12/12/2014;55230;True;SomeGuyThatPlaysGames;2
18552;;20/04/2014;209000;True;theslowduck;0
18555;1 person found this review funny;;344760;True;slushyb;1
18567;;16/10/2014;236850;True;Alex117Alex;0
18572;;;10180;True;headfullofsmeg;2
18600;;16/02/2014;56400;True;5400540054005400;1
18610;;06/06/2014;222880;True;Soulstealers;2
18611;;20/07/2015;570;True;Soulstealers;0
18614;;20/12/2013;219640;True;76561197990027470;1
18616;;18/02/2014;4000;True;76561198062271200;2
18622;;31/12/2013;247730;True;76561198040602090;0
18625;;17/08/2014;219740;True;76561198062125305;2
18627;;02/05/2015;65980;False;SneakyPete9;2
18636;;03/01/2014;247730;True;Sniper64824;2
18646;;;225540;True;76561198077731258;2
18658;;03/03/2014;254700;True;76561198057253097;2
18675;4 people found this review funny;02/01/2015;218620;True;76561198096332661;1
18678;;23/12/2013;233130;True;SOH123;0
18682;;31/12/2015;32430;True;76561198090478432;1
18686;;;383230;True;kamakze751;2
18688;;31/10/2015;207230;True;kamakze751;2
18694;;21/08/2014;304930;True;76561198075806576;2
18696;;29/06/2014;200710;True;hyper-lethal;2
18700;1 person found this review funny;;730;True;Somite11;1
18707;;;377160;True;GERDAGUFERSD;0
18742;;07/03/2015;354140;True;payrocanical;2
18744;;05/07/2015;440;True;payrocanical;2
18750;;27/12/2013;400;True;yoshipowerz;1
18755;;06/11/2015;204360;True;yoshipowerz;0
18759;;02/11/2015;22380;True;76561198072632724;1
18766;;16/09/2012;206440;True;SpamIrwin;2
18771;;;242640;True;76561198080103160;2
18781;;;570;False;spartaaagh;2
18793;;21/06/2014;1250;True;spazrael_;2
18798;;04/07/2015;8870;True;76561198042961691;2
18800;142 people found this review funny;27/12/2015;209650;False;Sp3ctre;0
18821;;17/03/2015;261570;True;76561198044717313;2
18823;;30/07/2014;224480;True;76561198070565987;2
18824;;28/06/2014;49520;True;76561198070565987;1
18826;;28/06/2014;255480;True;76561198056685928;1
18844;;12/05/2015;221100;False;ironchefspook;1
18857;;25/06/2014;218230;True;76561198043562907;2
18859;1 person found this review funny;26/12/2013;221640;True;atomiclukai;0
18865;;26/11/2013;4000;True;Sporial-Oriiius-Umbria;0
18884;;27/08/2015;48700;False;76561198034433526;2
18887;;19/01/2014;206420;True;zdog101;1
18899;;03/04/2015;72850;True;StudioClod;2
18909;;18/11/2015;218620;True;Jpladeira;1
18913;1 person found this review funny;08/12/2015;230410;True;76561198061268926;2
18914;;09/02/2014;226700;False;76561198040994679;1
18918;;23/11/2014;219640;True;1234148932401;1
18921;;20/12/2014;246620;True;1234148932401;2
18928;;02/08/2015;400;True;staryoshi06;0
18938;;21/10/2015;274190;True;StegoRekt;1
18939;;17/07/2013;440;True;GuilhermeGVM;1
